"GID","ALTERNATIVE_SYMBOL"
"106897332","LOC106897332"
"106897334","MED1"
"106897335","CACNB1"
"106897336","LOC106897336"
"106897333","FBXW4"
"106897337","PLXDC1"
"106897338","IKZF3"
"106897339","NEUROD2"
"106897340","FBXO47"
"106897342","CSF3"
"106897345","GSDMA"
"106897346","ORMDL3"
"106897349","FBXL20"
"106897350","RPL19"
"106897347","KCNIP2"
"106897351","MED1"
"106897352","RPL23"
"106897354","CDK12"
"106897355","MIEN1"
"106897357","LOC106897357"
"106897358","LASP1"
"106897359","STARD3"
"106897356","DPCD"
"106897361","ATP2A1"
"106897360","NPM3"
"106897362","LOC106897362"
"106897364","JSRP1"
"106897365","MKNK2"
"106897366","REXO1"
"106897367","ATP8B3"
"106897368","ABHD17A"
"106897369","SF3A2"
"106897371","C19orf35"
"106897372","ONECUT3"
"106897373","AMH"
"106897370","ABCC2"
"106897375","DOT1L"
"106897376","PLEKHJ1"
"106897377","OAZ1"
"106897379","AP3D1"
"106897380","CSNK1G2"
"106897381","LOC106897381"
"106897382","MOB3A"
"106897383","SCAMP4"
"106897384","LINGO3"
"106897386","CHD3"
"106897387","CCDC81"
"106897385","MMS19"
"106897388","FCGBP"
"106897389","FCGBP"
"106897390","LOC106897390"
"106897391","LOC106897391"
"106897392","GBX1"
"106897393","FASTK"
"106897363","TEKT1"
"106897394","SLC4A2"
"106897395","ASIC2"
"106897396","SMARCD3"
"106897397","AGAP3"
"106897399","ABCF2"
"106897400","LOC106897400"
"106897401","CHPF2"
"106897398","ACSL5"
"106897403","CACNA1A"
"106897404","IER2"
"106897405","nacc2"
"106897407","TRMT1"
"106897408","MAN2B1"
"106897409","WDR83OS"
"106897406","GSTO1"
"106897410","WDR83"
"106897411","DHPS"
"106897412","TNPO2"
"106897413","ASNA1"
"106897414","nacc2"
"106897415","C19orf43"
"106897416","C3"
"106897418","LOC106897418"
"106897419","SH2D5"
"106897420","ALPL"
"106897417","CPN1"
"106897421","EIF4G3"
"106897422","HP1BP3"
"106897423","ECE1"
"106897424","TMEM42"
"106897425","NUP35"
"106897426","KIF15"
"106897427","ULK4"
"106897430","TGM4"
"106897428","BORCS7"
"106897433","TRAK1"
"106897434","CTNNB1"
"106897435","ZDHHC3"
"106897436","SFXN2"
"106897438","ARHGAP22"
"106897439","NPY4R"
"106897440","DRGX"
"106897441","VSTM4"
"106897442","FRMPD2"
"106897443","GDF10"
"106897444","LOC106897444"
"106897445","ZFAND4"
"106897447","ANXA8"
"106897449","LOC106897449"
"106897450","MSMB"
"106897451","ZNF488"
"106897448","ZDHHC16"
"106897452","GDF2"
"106897453","RBP3"
"106897454","LOC106897454"
"106897455","TCEB2"
"106897456","C10orf71"
"106897458","MAPK8"
"106897459","FAM21A"
"106897460","ZFAND4"
"106897461","ANTXRL"
"106897462","LRRC18"
"106897463","WDFY4"
"106897464","KLF4"
"106897465","LOC106897465"
"106897467","FNTA"
"106897468","THAP1"
"106897469","CHRNA6"
"106897466","MARVELD1"
"106897470","NIPSNAP3A"
"106897471","CHRNB3"
"106897472","ATP5I"
"106897473","PDE6B"
"106897475","TAL2"
"106897476","nrg1"
"106897476","NRG1"
"106897212","ENTPD4"
"106897477","ATP6V0E2"
"106897478","FUT10"
"106897479","HOOK3"
"106897480","ZNF462"
"106897481","OBFC1"
"106897482","PSD3"
"106897483","LOC106897483"
"106897485","ABCA1"
"106897486","GAK"
"106897484","COL17A1"
"106897487","SLC44A1"
"106897489","KCMF1"
"106897491","LPL"
"106897492","TMEM175"
"106897493","LOC106897493"
"106897490","ZFYVE27"
"106897494","RNF170"
"106897495","SLC26A1"
"106897497","rbp4l"
"106897498","FKTN"
"106897499","FSD1L"
"106897501","TMEM38B"
"106897502","ENPP4"
"106897500","UBTD1"
"106897503","RCAN2"
"106897504","TAS2R9"
"106897505","TIMM9"
"106897506","PTCHD4"
"106897507","PTCHD4"
"106897508","ITSN2"
"106897509","MEP1A"
"106897511","EVA1A"
"106897510","MORN4"
"106897512","ANKRD66"
"106897513","OPN5"
"106897514","TDRD6"
"106897515","GPR115"
"106897516","TAS2R9"
"106897518","LOC106897518"
"106897519","PLA2G7"
"106897520","PLA2G7"
"106897517","HOGA1"
"106897521","IMP3"
"106897522","IMP3"
"106897523","ENPP5"
"106897527","GPR116"
"106897524","SFR1"
"106897528","TNFRSF21"
"106897529","LOC106897529"
"106897530","CYP39A1"
"106897532","SLC25A27"
"106897531","AS3MT"
"106897535","CD2AP"
"106897536","GCFC2"
"106897537","MRPL19"
"106897538","SUPT3H"
"106897539","RUNX2"
"106897541","MUT"
"106897540","HPS1"
"106897543","CLIC5"
"106897544","cdc5l"
"106897545","LOC106897545"
"106897546","ZBTB9"
"106897548","MDC1"
"106897549","LOC106897549"
"106897550","TUBB"
"106897551","SYNGAP1"
"106897552","LOC106897552"
"106897553","LOC106897553"
"106897554","LOC106897554"
"106897556","CHORDC1"
"106897557","NOX4"
"106897558","CREBZF"
"106897559","TMEM135"
"106897560","LOC106897560"
"106897561","CCDC67"
"106897562","LOC106897562"
"106897563","PANX1"
"106897564","CUNH11orf97"
"106897565","FUT4"
"106897566","ME3"
"106897567","C11orf54"
"106897568","SMCO4"
"106897569","RAB38"
"106897570","LOC106897570"
"106897572","GPR83"
"106897573","TYR"
"106897571","ZFYVE27"
"106897574","HEPHL1"
"106897575","DLG2"
"106897576","EXOSC1"
"106897577","PYROXD2"
"106897578","TMEM126A"
"106897580","PCF11"
"106897582","SYTL2"
"106897581","CALHM2"
"106897583","CCDC89"
"106897585","MRE11A"
"106897587","ANKRD49"
"106897588","ANKRD2"
"106897591","FAT3"
"106897592","RAB30"
"106897593","NAALAD2"
"106897594","MED17"
"106897596","TAF1D"
"106897597","KIAA1731"
"106897598","FZD4"
"106897600","FOLH1"
"106897601","CTSC"
"106897602","PRSS23"
"106897603","SLC36A4"
"106897586","FAM64A"
"106897605","PRCP"
"106897606","DDIAS"
"106897604","CYP17A1"
"106897607","GRM5"
"106897608","MTNR1B"
"106897609","SLC35A2"
"106897610","VWA3A"
"106897613","ITCH"
"106897614","ahcy"
"106897611","VWA2"
"106897615","MAP1LC3A"
"106897616","DYNLRB1"
"106897617","RAB11FIP1"
"106897618","GPR124"
"106897619","BAG4"
"106897623","BAG4"
"106897621","TECTB"
"106897625","HR"
"106897626","NUDT18"
"106897627","FAM160B2"
"106897628","FGF17"
"106897629","PBDC1"
"106897630","DOK2"
"106897632","ATP6V1B2"
"106897633","MAK16"
"106897634","TTI2"
"106897635","UNC5D"
"106897636","KCNU1"
"106897637","ZNF703"
"106897638","LOC106897638"
"106897640","EIF4EBP1"
"106897641","LOC106897641"
"106897642","LSM1"
"106897639","SFRP5"
"106897643","DDHD2"
"106897644","FAM160B2"
"106897645","ADRB3"
"106897646","BRF2"
"106897647","GFRA2"
"106897648","PPAPDC1B"
"106897650","NODAL"
"106897651","DOK2"
"106897652","GRK5"
"106897649","CCDC172"
"106897654","RNF122"
"106897655","LOC106897655"
"106897656","XPO7"
"106897657","XPO7"
"106897658","ERLIN2"
"106897659","PPAPDC1B"
"106897661","ASH2L"
"106897660","ABLIM1"
"106897662","STAR"
"106897663","UNC5D"
"106897664","SLC18A1"
"106897665","PROSC"
"106897666","LZTS1"
"106897667","DUSP26"
"106897672","LOC106897672"
"106897674","IQSEC1"
"106897675","HDAC11"
"106897676","NUP210"
"106897678","WNT7A"
"106897679","FBLN2"
"106897680","CDK13"
"106897681","LOC106897681"
"106897682","POU6F2"
"106897683","RALA"
"106897685","YAE1D1"
"106897686","ALDH1A1"
"106897687","MAMDC2"
"106897688","TMC1"
"106897690","ACR"
"106897691","ACR"
"106897692","ACR"
"106897694","GDA"
"106897695","TMEM2"
"106897696","SMC5"
"106897697","ZFAND5"
"106897698","ABHD17B"
"106897699","ANXA1"
"106897700","C9orf85"
"106897701","LOC106897701"
"106897702","PCDHGA8"
"106897703","PCDHGA8"
"106897704","TPBG"
"106897706","TTK"
"106897707","LOC106897707"
"106897708","BCKDHB"
"106897709","UBE3D"
"106897710","RWDD2A"
"106897711","SNAP91"
"106897712","FAM46A"
"106897714","DOPEY1"
"106897716","PGM3"
"106897717","IBTK"
"106897715","NRAP"
"106897718","ME1"
"106897719","PRSS35"
"106897720","LY9"
"106897721","LOC106897721"
"106897722","VANGL2"
"106897723","VANGL2"
"106897724","SLAMF8"
"106897725","LOC106897725"
"106897726","SLAMF1"
"106897728","CD244"
"106897729","LOC106897729"
"106897730","LOC106897730"
"106897734","TBC1D1"
"106897735","PGM2"
"106897736","SHC2"
"106897737","HMHA1"
"106897738","C19orf24"
"106897739","MIDN"
"106897740","ATP5D"
"106897741","C19orf26"
"106897743","GPX4"
"106897744","ABCA7"
"106897745","GRIN3B"
"106897742","CASP7"
"106897746","ARID3A"
"106897747","MED16"
"106897748","PALM"
"106897749","FSTL3"
"106897750","FGF22"
"106897751","POLRMT"
"106897752","TLE2"
"106897754","AES"
"106897755","C19orf70"
"106897756","POLR2E"
"106897753","SMNDC1"
"106897757","PPAP2C"
"106897758","PLPPR3"
"106897759","CNN2"
"106897760","CFD"
"106897761","C2CD4C"
"106897762","S1PR4"
"106897763","LOC106897763"
"106897766","CTSG"
"106897767","PRSS57"
"106897768","MADCAM1"
"106897765","MXI1"
"106897769","LOC106897769"
"106897771","GNA11"
"106897772","SAFB2"
"106897773","SAFB"
"106897774","PTBP1"
"106897775","CIRBP"
"106897777","CELF5"
"106897776","SLK"
"106897778","HSD11B1L"
"106897779","TMEM259"
"106897780","WDR18"
"106897781","NCLN"
"106897782","SBNO2"
"106897783","MISP"
"106897784","R3HDM4"
"106897785","MED16"
"106897786","LOC106897786"
"106897787","HCN2"
"106897788","BSG"
"106897789","RNF126"
"106897790","TLE2"
"106897791","MIER2"
"106897792","TPGS1"
"106897793","CDC34"
"106897794","STK11"
"106897797","SLC6A11"
"106897798","ATP2B2"
"106897795","TMEM180"
"106897799","IARS"
"106897800","FAM195A"
"106897801","ALG1"
"106897802","LOC106897802"
"106897803","LOC106897803"
"106897804","NTN3"
"106897805","NAGPA"
"106897806","RAB40C"
"106897807","C16orf59"
"106897808","ATP6V0C"
"106897809","TELO2"
"106897810","CAMK2B"
"106897811","AEBP1"
"106897812","TCF7L1"
"106897813","ELMOD3"
"106897814","KCNIP3"
"106897815","H2AFV"
"106897816","MAT2A"
"106897817","GGCX"
"106897818","VAMP8"
"106897819","VAMP5"
"106897820","USP39"
"106897821","CD7"
"106897823","MXD1"
"106897824","GFPT1"
"106897825","ANTXR1"
"106897822","ACTR1A"
"106897826","HK2"
"106897827","GPAT2"
"106897828","ADD2"
"106897829","RETSAT"
"106897830","POLD2"
"106897832","GCK"
"106897833","TGOLN2"
"106897831","C10orf12"
"106897835","ADRA2B"
"106897836","DBNL"
"106897837","CAPG"
"106897838","FAHD2A"
"106897839","LOC106897839"
"106897840","SNRNP27"
"106897841","LOC106897841"
"106897843","AMDHD2"
"106897844","IL1B"
"106897845","C16orf13"
"106897847","WFIKKN1"
"106897831","LCOR"
"106897848","LOC106897848"
"106897849","OGDH"
"106897851","ZMIZ2"
"106897850","ADD3"
"106897852","PRR35"
"106897853","MAPK8IP3"
"106897856","IFT140"
"106897857","TMEM204"
"106897858","PPL"
"106897859","UBN1"
"106897862","GLYR1"
"106897860","ARL3"
"106897864","CCNF"
"106897865","VRK3"
"106897866","im:7160594"
"106897867","HN1L"
"106897868","CRAMP1L"
"106897869","CCDC186"
"106897870","ABCA3"
"106897871","TBC1D24"
"106897872","SLC20A1"
"106897873","NUDCD3"
"106897875","ALG1"
"106897876","FAM86A"
"106897877","NDUFB6"
"106897878","PIGQ"
"106897879","NFU1"
"106897880","CKAP2L"
"106897881","NT5DC4"
"106897882","ANXA4"
"106897883","GMCL1"
"106897885","RNPS1"
"106897886","C8orf33"
"106897887","CAPN15"
"106897884","ZDHHC6"
"106897888","LOC106897888"
"106897890","YKT6"
"106897889","VTI1A"
"106897891","MRPS34"
"106897892","SEC14L5"
"106897893","KLRF1"
"106897894","LOC106897894"
"106897895","FLOT1"
"106897896","LOC106897896"
"106897897","LOC106897897"
"106897898","LOC106897898"
"106897899","LOC106897899"
"106897900","LOC106897900"
"106897902","LOC106897902"
"106897905","INHBE"
"106897906","INHBE"
"106897907","STAC3"
"106897909","GLI1"
"106897910","R3HDM2"
"106897908","CNNM1"
"106897911","FCHSD2"
"106897912","LOC106897912"
"106897913","LOC106897913"
"106897914","ATP5G1"
"106897915","CWC25"
"106897917","GNGT2"
"106897919","HDAC5"
"106897920","LSM12"
"106897921","MPP2"
"106897922","ITGA3"
"106897923","SLC35B1"
"106897924","ABI3"
"106897925","HOXB13"
"106897926","SKAP1"
"106897927","NFE2L1"
"106897928","COPZ2"
"106897929","PNPO"
"106897930","OSBPL7"
"106897931","TBX21"
"106897932","TBKBP1"
"106897904","C17orf64"
"106897934","KPNB1"
"106897935","NPEPPS"
"106897936","MRPL45"
"106897933","GOT1"
"106897937","GPR179"
"106897938","SOCS7"
"106897939","ARHGAP23"
"106897940","SRCIN1"
"106897941","MLLT6"
"106897942","PCGF2"
"106897943","PSMB3"
"106897945","PDK2"
"106897946","SCRN2"
"106897947","LRRC46"
"106897944","PDCD4"
"106897948","HOXB7"
"106897949","MRPL45"
"106897950","NGFR"
"106897951","C17orf53"
"106897952","PYY"
"106897953","HOXB8"
"106897954","MRPL10"
"106897955","LOC106897955"
"106897956","CBX1"
"106897957","IGF2BP1"
"106897958","NXPH3"
"106897959","SGCA"
"106897960","HOXB2"
"106897961","G6PC3"
"106897962","HOXB1"
"106897963","LOC106897963"
"106897964","TMEM101"
"106897965","SKAP1"
"106897966","DLX3"
"106897968","DLX4"
"106897970","KAT7"
"106897971","FAM117A"
"106897972","HOXB3"
"106897973","HOXB4"
"106897974","HOXB5"
"106897975","HOXB6"
"106897977","ZNF652"
"106897979","PIP4K2B"
"106897980","NFE2L1"
"106897982","SNF8"
"106897983","SNF8"
"106897984","SP2"
"106897985","CDK5RAP3"
"106897986","PRR15L"
"106897988","COL1A1"
"106897989","PHOSPHO1"
"106897987","BBIP1"
"106897990","SPOP"
"106897991","KPNB1"
"106897992","PPP1R9B"
"106897993","PPP1R9B"
"106897994","PHB"
"106897995","CALCOCO2"
"106897996","HOXB9"
"106897999","ETV4"
"106898000","LOC106898000"
"106898002","AOC3"
"106898003","KLHL10"
"106898004","IFI35"
"106898001","NHLRC2"
"106898005","AARSD1"
"106898006","WNK4"
"106898007","CNTNAP1"
"106898008","CCR10"
"106898009","PLEKHH3"
"106898010","FAM134C"
"106898011","PSMC3IP"
"106898013","COASY"
"106898014","GHDC"
"106898015","LOC106898015"
"106898016","KCNH4"
"106898017","KAT2A"
"106898018","ZNF385C"
"106898019","DNAJC7"
"106898020","LEPREL4"
"106898021","HAP1"
"106898022","GAST"
"106898023","EIF1"
"106898024","LOC106898024"
"106898025","IGFBP4"
"106898026","GJD3"
"106898027","RARA"
"106898028","CDC6"
"106898029","RAPGEFL1"
"106898030","CASC3"
"106898031","NR1D1"
"106898032","THRA"
"106898035","RUNDC1"
"106898036","NKIRAS2"
"106898037","RPL27"
"106898034","PGAM1"
"106898038","VPS25"
"106898039","KRT9"
"106898040","LOC106898040"
"106898041","NAGLU"
"106898042","AOC3"
"106898043","LOC106898043"
"106898043","RAMP2"
"106898045","RAMP2"
"106898046","CCR7"
"106898044","ADRB1"
"106898047","DHX58"
"106898048","TMEM106A"
"106898049","TNS4"
"106898050","MEOX1"
"106898051","COA3"
"106898052","IGFBP4"
"106898053","ASB16"
"106898054","HSD17B1"
"106898055","SOST"
"106898056","MPP3"
"106898057","LOC106898057"
"106898058","DUSP3"
"106898059","KRT15"
"106898060","KRT12"
"106898061","KRT23"
"106898063","KRT19"
"106898064","KRT20"
"106898062","GPAM"
"106898065","KRT222"
"106898066","MSL1"
"106898067","WIPF2"
"106898068","TTC25"
"106898069","CNP"
"106898072","ATP6V0A1"
"106898073","KLHL11"
"106898074","KLHL10"
"106898076","KLHL10"
"106898077","KRT9"
"106898075","SUFU"
"106898078","LOC106898078"
"106898079","LOC106898079"
"106898080","NBR1"
"106898081","ACLY"
"106898082","SMARCE1"
"106898083","HCRT"
"106898084","TUBG1"
"106898085","PTRF"
"106898086","STAT3"
"106898089","NT5C3B"
"106898090","KLHL10"
"106898091","KLHL10"
"106898092","VAT1"
"106898093","HSPB9"
"106898094","HSPB9"
"106898095","LOC106898095"
"106898096","LOC106898096"
"106898097","KRT14"
"106898098","KRT14"
"106898099","DHX8"
"106898100","LOC106898100"
"106898102","RAB5C"
"106898103","STAT5B"
"106898104","RND2"
"106898105","JUP"
"106898106","EZH1"
"106898107","PSME3"
"106898108","G6PC"
"106898109","TOP2A"
"106898110","BRCA1"
"106898111","FKBP10"
"106898112","BECN1"
"106898113","CNTD1"
"106898114","ZNF385C"
"106898115","MLX"
"106898116","FLNA"
"106898117","WNK3"
"106898087","ACACA"
"106898118","PHF8"
"106898119","LOC106898119"
"106898120","B4GALT1"
"106898121","CORO2A"
"106898122","HEMGN"
"106898123","LOC106898123"
"106898124","B4GALT1"
"106898126","ACTL7A"
"106898127","SPINK4"
"106898128","NCBP1"
"106898129","TSTD2"
"106898130","TMOD1"
"106898133","DGKQ"
"106898131","NT5C2"
"106898135","DNAJA1"
"106898136","ACO1"
"106898137","IKBKAP"
"106898138","SMU1"
"106898139","TDRD7"
"106898140","XPA"
"106898141","TBC1D2"
"106898142","APTX"
"106898143","CDKN1B"
"106898145","KLHL42"
"106898147","ZC3HAV1"
"106898149","ETV6"
"106898150","LRP6"
"106898151","GPR19"
"106898152","BCL2L14"
"106898153","GPR19"
"106898154","PTHLH"
"106898155","LOC106898155"
"106898156","PPARA"
"106898157","PPARA"
"106898158","CDPF1"
"106898159","BTAF1"
"106898161","DUSP16"
"106898162","LOH12CR1"
"106898164","CREBL2"
"106898166","mrps35"
"106898167","MANSC4"
"106898169","PKDREJ"
"106898171","TTC38"
"106898172","MANSC1"
"106898173","ASB8"
"106898170","FAM160B1"
"106898174","TSFM"
"106898175","PFKM"
"106898176","SENP1"
"106898177","COL2A1"
"106898178","AAAS"
"106898179","PCBP2"
"106898180","MAP3K12"
"106898181","TARBP2"
"106898182","HOXC13"
"106898183","HOXC4"
"106898184","HOXC8"
"106898185","VDR"
"106898186","C12orf10"
"106898188","AAAS"
"106898190","HOXC10"
"106898187","TAF5"
"106898191","ATF7"
"106898192","HOXC11"
"106898194","HOXC12"
"106898195","SP1"
"106898198","HOXC5"
"106898197","USMG5"
"106898199","HOXC6"
"106898201","KAT5"
"106898202","RNASEH2C"
"106898203","TRIM7"
"106898204","TRIM7"
"106898205","FAM83C"
"106898206","GDF5"
"106898208","MMP24"
"106898210","CEP250"
"106898211","EIF6"
"106898212","UQCC1"
"106898213","ARAP1"
"106898214","GRIK5"
"106898215","POMK"
"106898216","SMIM19"
"106898217","SH2D4A"
"106898218","SLC20A2"
"106898220","CSGALNACT1"
"106898223","HGSNAT"
"106898224","TMEM194A"
"106898225","BAZ2A"
"106898222","RBM20"
"106898226","ATP5B"
"106898227","ATP5B"
"106898228","PTGES3"
"106898229","PRIM1"
"106898230","RDH16"
"106898231","MYO1A"
"106898232","NAB2"
"106898233","LRP1"
"106898234","NXPH4"
"106898235","SHMT2"
"106898236","ZBTB39"
"106898237","GPR182"
"106898238","RDH16"
"106898239","NACA"
"106898240","STAT6"
"106898241","RYR1"
"106898242","RYR1"
"106898243","NEB"
"106898244","SIPA1L3"
"106898245","KDM6B"
"106898246","LOC106898246"
"106898247","TXNIP"
"106898248","HFE2"
"106898249","LOC106898249"
"106898250","nr2f5"
"106898251","LOC106898251"
"106898252","KEAP1"
"106898253","INTS3"
"106898254","ZNF865"
"106898255","ZNF581"
"106898259","PPM1M"
"106898260","SMIM4"
"106898262","RRP9"
"106898263","LOC106898263"
"106898264","NAT6"
"106898265","IFRD2"
"106898266","GNAT1"
"106898267","GNAT1"
"106898268","SEMA3G"
"106898269","DNAH1"
"106898270","WDR82"
"106898271","STAB1"
"106898272","ITIH3"
"106898273","ABHD14B"
"106898274","PARP3"
"106898275","OASL"
"106898276","NEK4"
"106898277","GNL3"
"106898278","GLT8D1"
"106898280","SPCS1"
"106898281","PBRM1"
"106898279","SHOC2"
"106898283","GPX1"
"106898284","RHOA"
"106898285","SEMA3F"
"106898286","SEMA3B"
"106898287","SLC38A3"
"106898288","GNAI2"
"106898289","NISCH"
"106898290","TNNC1"
"106898291","RPL29"
"106898292","RBM5"
"106898293","ALAS1"
"106898295","POC1A"
"106898296","LOC106898296"
"106898294","LOC106898294"
"106898298","GLYCTK"
"106898300","BRK1"
"106898301","FANCD2"
"106898302","DUSP7"
"106898303","WDR82"
"106898304","ACY1"
"106898305","ABHD14A"
"106898307","NT5DC2"
"106898308","BAP1"
"106898306","ATRNL1"
"106898309","TWF2"
"106898310","GRM2"
"106898311","PCBP4"
"106898312","GPR62"
"106898313","EMC3"
"106898314","HYAL3"
"106898315","TEX264"
"106898316","KLK14"
"106898317","RNF121"
"106898318","ARID5A"
"106898319","FER1L5"
"106898320","FER1L5"
"106898321","LOC106898321"
"106898322","KANSL3"
"106898324","CYP27B1"
"106898323","SORCS1"
"106898325","endou"
"106898326","OS9"
"106898327","DTX3"
"106898328","KIF5A"
"106898329","AGAP2"
"106898330","CDK4"
"106898331","KSR2"
"106898332","TESC"
"106898333","FBXO21"
"106898334","NOS1"
"106898335","DTHD1"
"106898336","NWD2"
"106898337","C4orf19"
"106898338","ARAP2"
"106898339","RELL1"
"106898340","PCDHGA8"
"106898342","SLCO2B1"
"106898343","PGM2L1"
"106898344","TPBGL"
"106898345","OR2AT4"
"106898346","ARRB1"
"106898347","WDR73"
"106898349","C2CD5"
"106898348","TCF7L2"
"106898350","ST8SIA1"
"106898351","Gm766"
"106898352","ETNK1"
"106898354","PYROXD1"
"106898355","BCAT1"
"106898356","ST8SIA1"
"106898357","ABCC9"
"106898358","CMAS"
"106898359","KCNJ8"
"106898360","SOX5"
"106898361","GOLT1B"
"106898362","ARNT"
"106898363","ARHGEF2"
"106898364","ANKRD35"
"106898365","ARHGEF2"
"106898366","POLR3C"
"106898367","POLR3C"
"106898368","POLR3C"
"106898369","RNF115"
"106898370","ITGA10"
"106898371","ITGA10"
"106898372","LIX1L"
"106898373","RBM8A"
"106898374","ANKRD34A"
"106898376","CTSS"
"106898378","LOC106898378"
"106898379","NUDT17"
"106898375","GPR123"
"106898381","GNRHR2"
"106898385","PEX11B"
"106898386","PIAS3"
"106898387","GABBR1"
"106898388","PSMA2"
"106898389","MRPL32"
"106898390","DUSP19"
"106898391","NUP35"
"106898392","frzb"
"106898393","MYL1"
"106898395","NUP35"
"106898396","CPS1"
"106898397","RPE"
"106898399","MAP2"
"106898400","ENTPD1"
"106898403","UNC80"
"106898404","NCKAP1"
"106898405","LANCL1"
"106898406","ACADL"
"106898407","NDUFA2"
"106898383","BCAS3"
"106898410","TMEM173"
"106898411","TMEM173"
"106898412","PCDH10"
"106898413","DND1"
"106898414","WDR55"
"106898415","TMCO6"
"106898416","PURA"
"106898417","HBEGF"
"106898418","SLC4A9"
"106898419","APBB3"
"106898420","APBB3"
"106898421","CD14"
"106898423","ANKHD1"
"106898424","UBE2D2"
"106898425","HARS"
"106898427","HARS"
"106898428","HARS"
"106898429","ZMAT2"
"106898426","SMC3"
"106898430","PSD2"
"106898431","NRG2"
"106898433","CYSTM1"
"106898434","PFDN1"
"106898435","ZNF518A"
"106898437","SLC35A4"
"106898438","IK"
"106898439","C15orf39"
"106898440","COX5A"
"106898441","RPP25"
"106898442","RPP25"
"106898443","PPCDC"
"106898445","SCAMP5"
"106898447","supt4h1"
"106898444","BLNK"
"106898448","TBL2"
"106898449","LOC106898449"
"106898450","LOC106898450"
"106898451","ANGPTL6"
"106898452","LOC106898452"
"106898453","LOC106898453"
"106898454","DNAJC30"
"106898455","STX1B"
"106898456","SLFN14"
"106898457","LOC106898457"
"106898458","baz1b"
"106898459","POM121C"
"106898460","MPO"
"106898461","MPO"
"106898462","RNF43"
"106898463","BCL7B"
"106898466","MLXIPL"
"106898467","CCL5"
"106898468","LOC106898468"
"106898469","LOC106898469"
"106898470","agpat2"
"106898471","CCL18"
"106898474","BZRAP1"
"106898475","WBSCR22"
"106898476","LOC106898476"
"106898477","LOC106898477"
"106898478","VPS37D"
"106898481","HIP1"
"106898482","TRIM50"
"106898480","KNDC1"
"106898483","NSUN5"
"106898484","FZD9"
"106898485","NTRK1"
"106898486","ARHGEF16"
"106898487","LOC106898487"
"106898488","TCEA3"
"106898489","ASAP3"
"106898490","PHACTR4"
"106898491","LOC106898491"
"106898492","SESN2"
"106898493","LOC106898493"
"106898494","LOC106898494"
"106898495","fgr"
"106898496","FAM76A"
"106898498","OPRD1"
"106898500","PHACTR4"
"106898502","LOC106898502"
"106898504","SENP8"
"106898505","GRAMD2"
"106898503","SH3PXD2A"
"106898506","LOC106898506"
"106898507","NR2E3"
"106898508","LOC106898508"
"106898509","PKM"
"106898510","MYO9A"
"106898511","SEMA4C"
"106898512","FAM178B"
"106898513","SNRNP200"
"106898514","CIAO1"
"106898515","CALU"
"106898516","TMED1"
"106898517","CARM1"
"106898518","DNM2"
"106898519","ARHGEF11"
"106898521","TNFAIP3"
"106898522","perp"
"106898523","KIAA1244"
"106898524","perp"
"106898525","PERP"
"106898526","RAD51AP1"
"106898527","C12orf5"
"106898528","LOC106898528"
"106898529","CCND2"
"106898530","FGF6"
"106898531","FGF23"
"106898532","NDUFA9"
"106898533","DYRK4"
"106898534","C12orf4"
"106898535","MYCBP2"
"106898537","FBXL3"
"106898538","CLN5"
"106898539","ST8SIA5"
"106898536","LOC106898536"
"106898540","RNF165"
"106898541","TAGAP"
"106898542","LOXHD1"
"106898544","BRD2"
"106898545","LOC106898545"
"106898546","LOC106898546"
"106898548","LOC106898548"
"106898549","COL11A2"
"106898550","RXRB"
"106898547","SLIT1"
"106898551","SLC39A7"
"106898552","SLC39A7"
"106898553","LOC106898553"
"106898554","LOC106898554"
"106898555","LOC106898555"
"106898556","SMUG1"
"106898557","GALE"
"106898559","PITHD1"
"106898560","TCEB3"
"106898561","C2orf42"
"106898558","FAM178A"
"106898562","GALE"
"106898563","TCEB3"
"106898564","LOC106898564"
"106898565","LOC106898565"
"106898565","TCEB3"
"106898566","RPL11"
"106898567","LYPLA2"
"106898569","ART1"
"106898570","CHRNA10"
"106898572","FBXO39"
"106898573","NUP98"
"106898574","PGAP2"
"106898575","MMP14"
"106898576","MMP14"
"106898577","PADI1"
"106898578","PADI3"
"106898579","PADI2"
"106898580","SDHB"
"106898581","LOC106898581"
"106898582","SYDE1"
"106898583","ACTN4"
"106898584","ACTN4"
"106898586","ACTN4"
"106898587","SEMA4C"
"106898588","DDIT3"
"106898585","GFRA1"
"106898589","CCDC65"
"106898590","KMT2D"
"106898592","PRPH"
"106898593","ARHGAP9"
"106898594","MARS"
"106898595","MYH6"
"106898598","ARF3"
"106898596","HPS6"
"106898599","LMBR1L"
"106898600","WNT1"
"106898601","DHH"
"106898602","FKBP11"
"106898604","TUBA1B"
"106898605","DDX23"
"106898607","CACNB3"
"106898606","XPNPEP1"
"106898610","NCKAP1L"
"106898611","KCNQ1"
"106898612","MUC2"
"106898613","IGF2"
"106898614","TSPAN32"
"106898616","ITPRIPL1"
"106898617","SERGEF"
"106898618","IGSF22"
"106898619","PTPRJ"
"106898620","CDKN1C"
"106898622","CD81"
"106898623","ASCL2"
"106898624","LOC106898624"
"106898621","ITPRIP"
"106898625","MUC5AC"
"106898626","TPH1"
"106898627","TRPM5"
"106898628","IFITM10"
"106898629","LOC106898629"
"106898630","SLC22A18"
"106898631","INS"
"106898632","MUC5AC"
"106898633","TOLLIP"
